yyyymmdd,camid,deployment,image_label,monoday,toolday,comments,stillcam,deployed,camwork,onsite,island
20170805,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20170806,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170807,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170808,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170809,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170810,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170811,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170812,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20170813,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170814,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170815,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170816,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170817,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170818,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170819,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170820,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170821,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170822,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170823,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170824,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170825,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170826,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20170827,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170828,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170829,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170830,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170831,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170901,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170902,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170903,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20170904,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170905,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170906,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170907,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20170908,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170909,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170910,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170911,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170912,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170913,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170914,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170915,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170916,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170917,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170918,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20170919,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170920,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170921,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170922,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170923,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170924,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170925,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170926,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170927,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20170928,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20170929,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20170930,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171001,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171002,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171003,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171004,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171005,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171006,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171007,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171008,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171009,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171010,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171011,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171012,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171013,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171014,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171015,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171016,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171017,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171018,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171019,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171020,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171021,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171022,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171023,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171024,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171025,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171026,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171027,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171028,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171029,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171030,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171031,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171101,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171102,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171103,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171104,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171105,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171106,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171107,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171108,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171109,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171110,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171111,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171112,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171113,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171114,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171115,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171116,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171117,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171118,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171119,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171120,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171121,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171122,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171123,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171124,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171125,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171126,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171127,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171128,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171129,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171130,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171201,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171202,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171203,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171204,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171205,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171206,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171207,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171208,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171209,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171210,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171211,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171212,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,0,Jicaron
20171213,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171214,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171215,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171216,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171217,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171218,Cebus-15-01,B,Cebus-15_01A,1,1,transport,1,1,1,0,Jicaron
20171219,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20171220,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
20170730,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170731,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170801,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170802,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170803,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170804,Cebus-21-01,B,Cebus-21-01,1,0,,1,1,1,0,Rancheria
20170805,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170806,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170807,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170808,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170809,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170810,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170811,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170812,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170813,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170814,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170815,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170816,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170817,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170818,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170819,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170820,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170821,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170822,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170823,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170824,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170825,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170826,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170827,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170828,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170829,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170830,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170831,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170901,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170902,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170903,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170904,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170905,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170906,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170907,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170908,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170909,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170910,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170911,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170912,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170913,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170914,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170915,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170916,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170917,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170918,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170919,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170920,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170921,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170922,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170923,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170924,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170925,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170926,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170927,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170928,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170929,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170930,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171001,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171002,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171003,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171004,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171005,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171006,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171007,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171008,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171009,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171010,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171011,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171012,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171013,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171014,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171015,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171016,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171017,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171018,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171019,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171020,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171021,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171022,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171023,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171024,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171025,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171026,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171027,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171028,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171029,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171030,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171031,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171101,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171102,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171103,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171104,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171105,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171106,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171107,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171108,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171109,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171110,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171111,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171112,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171113,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171114,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171115,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171116,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171117,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171118,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171119,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171120,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171121,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171122,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171123,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171124,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171125,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171126,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171127,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171128,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171129,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171130,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171201,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171202,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171203,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171204,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171205,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171206,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171207,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171208,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171209,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171210,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171211,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171212,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171213,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171214,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171215,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171216,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171217,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171218,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171219,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170729,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20171220,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170727,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170728,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170729,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170730,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170731,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170801,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170802,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170803,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170804,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170805,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170806,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170807,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170808,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170809,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170810,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170811,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170812,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170813,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170814,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170815,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170816,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170817,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170818,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170819,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170820,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170821,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170822,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170823,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170824,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170825,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170826,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170827,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170828,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170829,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170830,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170831,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170901,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
20170902,Cebus-21-01,B,Cebus-21-01,0,0,,1,1,1,0,Rancheria
